t,mode,lf_0,lf_1,lf_2,rf_0,rf_1,rf_2,lb_0,lb_1,lb_2,rb_0,rb_1,rb_2,lf_fx,lf_fy,lf_fz,rf_fx,rf_fy,rf_fz,lb_fx,lb_fy,lb_fz,rb_fx,rb_fy,rb_fz
23338.5,2,0.0630511,1.00438,-0.287992,-0.0978238,-0.719699,-0.355704,0.179183,0.868523,0.181849,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23342.4,2,0.0630511,1.00438,-0.287992,-0.0979765,-0.722415,-0.350766,0.179421,0.871345,0.176862,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23346.4,2,0.0630511,1.00438,-0.287992,-0.0983602,-0.729215,-0.338407,0.180011,0.878412,0.164373,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23350.4,2,0.0630511,1.00438,-0.287992,-0.0990473,-0.741249,-0.316553,0.181056,0.890936,0.142259,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23354.3,2,0.0630511,1.00438,-0.287992,-0.100084,-0.758889,-0.284577,0.182602,0.909353,0.109809,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23358.4,2,0.0630511,1.00438,-0.287992,-0.101527,-0.782488,-0.241922,0.184712,0.934105,0.0663543,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23362.4,2,0.0630511,1.00438,-0.287992,-0.103374,-0.811172,-0.190281,0.187353,0.964368,0.013493,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23366.5,2,0.0630511,1.00438,-0.287992,-0.105656,-0.844445,-0.130677,0.190531,0.999725,-0.0478587,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23370.3,2,0.0630511,1.00438,-0.287992,-0.108368,-0.881299,-0.0650591,0.194193,1.03921,-0.115815,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23374.5,2,0.0630511,1.00438,-0.287992,-0.111545,-0.921257,0.00558189,0.198323,1.0824,-0.189454,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23378.3,2,0.0630511,1.00438,-0.287992,-0.11499,-0.961258,0.0757532,0.202591,1.12605,-0.263092,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23382.3,2,0.0630511,1.00438,-0.287992,-0.118901,-1.00316,0.148658,0.207143,1.17223,-0.340106,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23386.3,2,0.0630511,1.00438,-0.287992,-0.123001,-1.04377,0.218728,0.211516,1.2174,-0.414597,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23390.3,2,0.0630511,1.00438,-0.287992,-0.127301,-1.08339,0.286567,0.215549,1.26182,-0.487108,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23394.4,2,0.0630511,1.00438,-0.287992,-0.131679,-1.12126,0.351056,0.218864,1.30449,-0.556303,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23398.4,2,0.0630511,1.00438,-0.287992,-0.135844,-1.15566,0.409479,0.220918,1.34316,-0.619038,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23402.4,2,0.0630511,1.00438,-0.287992,-0.139606,-1.18612,0.461387,0.221242,1.37691,-0.674537,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23406.3,2,0.0630511,1.00438,-0.287992,-0.142774,-1.21235,0.506684,0.219327,1.40494,-0.72236,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23410.4,2,0.0630511,1.00438,-0.287992,-0.14511,-1.23389,0.544984,0.214663,1.42615,-0.76171,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23414.4,2,0.0630511,1.00438,-0.287992,-0.146399,-1.25032,0.575918,0.206898,1.43956,-0.791865,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23418.4,2,0.0630511,1.00438,-0.287992,-0.146512,-1.26124,0.598899,0.196309,1.44471,-0.812119,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23422.3,2,0.0630511,1.00438,-0.287992,-0.14547,-1.26739,0.615355,0.182869,1.44228,-0.823846,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23426.3,2,0.0630511,1.00438,-0.287992,-0.143386,-1.26925,0.625885,0.167255,1.43326,-0.827866,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23430.7,2,0.0630511,1.00438,-0.287992,-0.140512,-1.26783,0.631873,0.150241,1.41939,-0.825949,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23434.4,2,0.0630511,1.00438,-0.287992,-0.137187,-1.26453,0.635281,0.132571,1.40286,-0.820549,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23438.3,2,0.0630511,1.00438,-0.287992,-0.133998,-1.26085,0.637751,0.115187,1.38608,-0.814086,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23442.2,2,0.0630511,1.00438,-0.287992,-0.132051,-1.25719,0.637832,0.0996415,1.37079,-0.806585,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23446.4,2,0.0630511,1.00438,-0.287992,-0.132306,-1.25348,0.633601,0.0867755,1.35769,-0.797314,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23450.4,2,0.0630511,1.00438,-0.287992,-0.135413,-1.24991,0.62391,0.0780605,1.34815,-0.786396,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23454.2,2,0.0630511,1.00438,-0.287992,-0.141566,-1.24632,0.608102,0.0737855,1.34239,-0.773677,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23458.2,2,0.0630511,1.00438,-0.287992,-0.150902,-1.24239,0.585319,0.0740371,1.34027,-0.758694,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23462.4,2,0.0630511,1.00438,-0.287992,-0.163203,-1.2377,0.555229,0.0788237,1.3416,-0.741213,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23466.4,2,0.0630511,1.00438,-0.287992,-0.177674,-1.23191,0.518676,0.0875984,1.34565,-0.721419,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23470.3,2,0.0630511,1.00438,-0.287992,-0.19349,-1.22466,0.476645,0.0994938,1.35142,-0.699393,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23474.3,2,0.0630511,1.00438,-0.287992,-0.210467,-1.21542,0.42855,0.114092,1.35814,-0.674397,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23478.2,2,0.0630511,1.00438,-0.287992,-0.227599,-1.20418,0.376324,0.130272,1.36474,-0.647062,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23482.2,2,0.0630511,1.00438,-0.287992,-0.244508,-1.19088,0.320544,0.147393,1.37056,-0.617411,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23486.4,2,0.0630511,1.00438,-0.287992,-0.26117,-1.17525,0.260805,0.165206,1.37512,-0.58505,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23490.3,2,0.0630511,1.00438,-0.287992,-0.276269,-1.15859,0.201914,0.182061,1.37789,-0.552537,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23494.3,2,0.0630511,1.00438,-0.287992,-0.289989,-1.14106,0.143875,0.197902,1.37899,-0.519966,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23498.3,2,0.0630511,1.00438,-0.287992,-0.30242,-1.12293,0.0869982,0.212655,1.37857,-0.487626,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23502.4,2,0.0630511,1.00438,-0.287992,-0.313231,-1.10517,0.0337531,0.225777,1.37696,-0.457057,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23506.3,2,0.0630511,1.00438,-0.287992,-0.322283,-1.0887,-0.0139022,0.236968,1.37458,-0.429527,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23510.3,2,0.0630511,1.00438,-0.287992,-0.329635,-1.07413,-0.0549088,0.246197,1.37191,-0.405757,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23514.3,2,0.0630511,1.00438,-0.287992,-0.335293,-1.06211,-0.0880117,0.253392,1.36937,-0.386543,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
23518.3,2,0.0630511,1.00438,-0.287992,-0.339497,-1.0527,-0.113534,0.258796,1.36719,-0.371725,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
