time,leg0_joint0_rad,leg0_joint1_rad,leg0_joint2_rad,leg1_joint0_rad,leg1_joint1_rad,leg1_joint2_rad,leg2_joint0_rad,leg2_joint1_rad,leg2_joint2_rad,leg3_joint0_rad,leg3_joint1_rad,leg3_joint2_rad,
4636.11,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.11,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.12,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.12,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.12,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.13,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.13,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.14,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.14,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.14,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.15,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.15,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.16,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.16,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.16,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.17,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.17,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.18,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.18,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.18,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.19,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.19,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.2,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.2,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.2,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.21,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.21,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.22,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.22,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.22,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.23,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.23,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.24,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.24,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.24,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.25,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.25,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.26,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.26,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.26,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.27,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.27,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.28,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.28,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.28,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.29,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.29,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.3,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.3,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.3,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.31,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.31,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.32,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.32,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.32,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.33,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.33,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.34,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.34,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.34,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.35,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.35,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.36,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.36,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.36,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.37,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.37,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.38,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.38,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.38,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.39,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.39,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.4,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.4,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.4,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.41,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.41,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.42,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.42,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.42,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.43,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.43,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.44,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.44,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.44,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.45,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.45,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.46,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.46,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.46,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.47,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.47,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.48,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.48,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.48,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.49,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.49,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.5,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.5,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.5,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.51,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.51,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.52,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.52,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.52,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.53,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.53,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.54,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.54,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.54,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.55,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.55,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.56,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.56,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.56,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.57,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.57,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.58,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.58,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.58,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.59,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.59,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.6,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.6,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.6,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.61,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.61,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.62,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.62,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.62,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.63,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.63,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.64,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.64,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.64,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.65,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.65,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.66,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.66,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.66,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.67,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.67,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.68,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.68,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.68,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.69,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.69,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.7,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.7,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.7,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.71,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.71,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.72,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.72,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.72,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.73,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.73,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.74,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.74,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.74,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.75,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.75,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.76,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.76,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.76,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.77,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.77,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.78,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.78,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.78,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.79,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.79,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.8,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.8,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.8,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.81,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.81,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.82,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.82,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.82,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.83,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.83,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.84,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4636.84,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
